Index,True Label,Extracted
4879,profile,
4880,profile,
4881,profile,
4882,profile,
4883,profile,
4884,profile,
4885,profile,
4886,profile,
4887,profile,
4888,profile,
4889,profile,
4890,profile,
4891,profile,
4892,profile,
4893,profile,
4894,profile,
4895,profile,
4896,profile,
4897,profile,
4898,profile,
4899,profile,
4900,profile,
4901,profile,
4902,,
4903,,
4904,,
4905,,
4906,,
4907,,
4908,,
4909,,
4910,,
4911,,
4912,,
4913,,
4914,,
4915,,
4916,,
4917,,
4918,,
4919,,
4920,,
4921,,
4922,,
4923,,
4924,,
4925,,
4926,,
4927,,
4928,,
4929,,
4930,,
4931,,
4932,,
4933,,
4934,,
4935,,
4936,,
4937,,
4938,,
4939,,
4940,,
4941,,
4942,,
4943,,
4944,,
4945,,
4946,,
4947,,
4948,,
4949,,
4950,,
4951,,
4952,,
4953,,
4954,,
4955,,
4956,,
4957,,
4958,,
4959,,
4960,,
4961,,
4962,,
4963,,
4964,,
4965,,
4966,,
4967,,
4968,,
4969,,
4970,,
4971,,
4972,,
4973,,
4974,,
4975,,
4976,,
4977,,
4978,,
4979,,
4980,,
4981,,
4982,,
4983,,
4984,,
4985,,
4986,,
4987,hand,
4988,hand,
4989,hand,
4990,hand,
4991,hand,
4992,hand,
4993,hand,
4994,hand,
4995,hand,
4996,hand,
4997,hand,
4998,hand,
4999,hand,
5000,hand,
5001,hand,
5002,hand,
5003,hand,
5004,hand,
5005,hand,
5006,hand,
5007,hand,
5008,hand,
5009,hand,
5010,hand,
5011,hand,
5012,hand,
5013,hand,
5014,hand,
5015,hand,
5016,hand,
5017,,
5018,,
5019,,
5020,hand,
5021,hand,
5022,hand,
5023,hand,
5024,hand,
5025,hand,
5026,hand,
5027,hand,
5028,hand,
5029,hand,
5030,hand,
5031,hand,
5032,hand,
5033,hand,
5034,hand,
5035,hand,
5036,hand,
5037,hand,
5038,hand,
5039,hand,
5040,hand,
5041,hand,
5042,hand,
5043,hand,
5044,hand,
5045,hand,
5046,hand,
5047,hand,
5048,hand,
5049,hand,
5050,,
5051,,
5052,,
5053,,
5054,,
5055,,
5056,,
5057,,
5058,,
5059,,
5060,,
5061,,
5062,,
5063,,
5064,,
5065,,
5066,,
5067,,
5068,,
5069,,
5070,,
5071,,
5072,,
5073,,
5074,,
5075,,
5076,,
5077,,
5078,,
5079,,
5080,,
5081,,
5082,,
5083,,
5084,,
5085,,
5086,,
5087,,
5088,,
5089,,
5090,,
5091,,
5092,,
5093,,
5094,,
5095,,
5096,,
5097,,
5098,,
5099,,
5100,,
5101,,
5102,,
5103,,
5104,,
5105,,
5106,,
5107,,
5108,,
5109,,
5110,,
5111,,
5112,,
5113,,
5114,,
5115,,
5116,,
5117,,
5118,,
5119,,
5120,,
5121,,
5122,,
5123,,
5124,,
5125,right diaphragm,
5126,right diaphragm,
5127,right diaphragm,
5128,right diaphragm,
5129,right diaphragm,
5130,right diaphragm,
5131,right diaphragm,
5132,right diaphragm,
5133,right diaphragm,
5134,right diaphragm,
5135,right diaphragm,
5136,right diaphragm,
5137,right diaphragm,
5138,right diaphragm,
5139,right diaphragm,
5140,right diaphragm,
5141,right diaphragm,
5142,right diaphragm,
5143,right diaphragm,
5144,right diaphragm,
5145,right diaphragm,
5146,right diaphragm,
5147,right diaphragm,
5148,right diaphragm,
5149,left diaphragm,
5150,left diaphragm,
5151,left diaphragm,
5152,left diaphragm,
5153,left diaphragm,
5154,left diaphragm,
5155,left diaphragm,
5156,left diaphragm,
5157,left diaphragm,
5158,left diaphragm,
5159,left diaphragm,
5160,left diaphragm,
5161,left diaphragm,
5162,left diaphragm,
5163,left diaphragm,
5164,left diaphragm,
5165,left diaphragm,
5166,left diaphragm,
5167,left diaphragm,
5168,left diaphragm,
5169,left diaphragm,
5170,left diaphragm,
5171,left diaphragm,
5172,left diaphragm,
5173,left diaphragm,
5174,left diaphragm,
5175,left diaphragm,
5176,left diaphragm,
5177,left diaphragm,
5178,left diaphragm,
5179,,
5180,,
5181,,
5182,,
5183,,
5184,,
5185,,
5186,,
5187,,
5188,,
5189,,
5190,,
5191,,
5192,,
5193,,
5194,,
5195,,
5196,,
5197,,
5198,,
5199,,
5200,,
5201,,
5202,,
5203,,
5204,,
5205,,
5206,,
5207,,
5208,,
5209,,
5210,,
5211,,
5212,,
5213,,
5214,,
5215,,
5216,,
5217,,
5218,,
5219,,
5220,,
5221,,
5222,,
5223,,
5224,,
5225,,
5226,,
5227,intestine echogenicity,
5228,intestine echogenicity,
5229,intestine echogenicity,
5230,intestine echogenicity,
5231,intestine echogenicity,
5232,intestine echogenicity,
5233,intestine echogenicity,
5234,intestine echogenicity,
5235,intestine echogenicity,
5236,intestine echogenicity,
5237,intestine echogenicity,
5238,intestine echogenicity,
5239,intestine echogenicity,
5240,intestine echogenicity,
5241,intestine echogenicity,
5242,intestine echogenicity,
5243,intestine echogenicity,
5244,intestine echogenicity,
5245,intestine echogenicity,
5246,intestine echogenicity,
5247,intestine echogenicity,
5248,intestine echogenicity,
5249,intestine echogenicity,
5250,intestine echogenicity,
5251,intestine echogenicity,
5252,intestine echogenicity,
5253,intestine echogenicity,
5254,intestine echogenicity,
5255,intestine echogenicity,
5256,intestine echogenicity,
5257,,
5258,,
5259,,
5260,,
5261,,
5262,,
5263,,
5264,,
5265,,
5266,,
5267,,
5268,,
5269,,
5270,,
5271,,
5272,,
5273,,
5274,,
5275,,
5276,,
5277,,
5278,,
5279,,
5280,,
5281,,
5282,,
5283,,
5284,,
5285,,
5286,,
5287,,
5288,,
5289,,
5290,,
5291,,
5292,,
5293,,
5294,,
5295,,
5296,,
5297,,
5298,,
5299,,
5300,,
5301,,
5302,,
5303,,
5304,,
5305,,
5306,,
5307,,
5308,,
5309,,
5310,,
5311,,
5312,,
5313,,
5314,,
5315,,
5316,,
5317,,
5318,,
5319,,
5320,,
5321,,
5322,,
5323,,
5324,,
5325,,
5326,,
5327,,
5328,,
5329,,
5330,,
5331,,
5332,,
5333,,
5334,,
5335,,
5336,,
5337,,
5338,,
5339,,
5340,,
5341,,
5342,,
5343,,
5344,,
5345,,
5346,,
5347,,
5348,,
5349,,
5350,,
5351,,
5352,,
5353,,
5354,,
5355,,
5356,,
5357,,
5358,,
5359,,
5360,,
5361,,
5362,,
5363,,
5364,,
5365,,
5366,,
5367,,
5368,,
5369,,
5370,,
5371,,
5372,,
5373,,
5374,,
5375,,
5376,,
5377,,
5378,,
5379,,
5380,,
5381,,
5382,,
5383,,
5384,,
5385,,
5386,,
5387,,
5388,,
5389,,
5390,,
5391,,
5392,,
5393,,
5394,,
5395,,
5396,,
5397,,
5398,,
5399,,
5400,,
5401,,
5402,,
5403,,
5404,,
5405,,
5406,,
5407,,
5408,,
5409,,
5410,,
5411,,
5412,,
5413,,
5414,,
5415,,
5416,,
5417,,
5418,,
5419,,
5420,,
5421,,
5422,,
5423,,
5424,,
5425,,
5426,,
5427,,
5428,,
5429,,
5430,,
5431,,
5432,,
5433,,
5434,,
5435,,
5436,,
5437,,
5438,,
5439,,
5440,,
5441,,
5442,,
5443,,
5444,,
5445,,
5446,,
5447,,
5448,,
5449,,
5450,,
5451,,
5452,,
5453,,
5454,,
5455,,
5456,,
5457,,
5458,,
5459,,
5460,,
5461,,
5462,,
5463,,
5464,,
5465,,
5466,,
5467,,
5468,,
5469,,
5470,,
5471,,
5472,,
5473,,
5474,,
5475,,
5476,,
5477,,
5478,,
5479,,
5480,,
5481,,
5482,,
5483,,
5484,,
5485,,
5486,,
5487,,
5488,,
5489,,
5490,,
5491,,
5492,,
5493,,
5494,,
5495,,
5496,,
5497,,
5498,,
5499,,
5500,,
5501,,
5502,,
5503,,
5504,,
5505,,
5506,,
5507,,
5508,,
5509,,
5510,,
5511,,
5512,,
5513,,
5514,,
5515,,
5516,,
5517,,
5518,,
5519,,
5520,,
5521,,
5522,,
5523,,
5524,,
5525,,
5526,,
5527,,
5528,,
5529,,
5530,,
5531,spine,
5532,spine,
5533,spine,
5534,spine,
5535,spine,
5536,spine,
5537,spine,
5538,spine,
5539,spine,
5540,spine,
5541,spine,
5542,spine,
5543,spine,
5544,spine,
5545,spine,
5546,spine,
5547,spine,
5548,spine,
5549,spine,
5550,spine,
5551,spine,
5552,spine,
5553,spine,
5554,spine,
5555,spine,
5556,spine,
5557,spine,
5558,spine,
5559,spine,
5560,spine,
5561,spine,
5562,spine,
5563,spine,
5564,spine,
5565,spine,
5566,spine,
5567,spine,
5568,spine,
5569,spine,
5570,spine,
5571,spine,
5572,spine,
5573,spine,
5574,spine,
5575,spine,
5576,,
5577,,
5578,,
5579,,
5580,,
5581,,
5582,,
5583,,
5584,,
5585,,
5586,,
5587,,
5588,,
5589,,
5590,,
5591,,
5592,,
5593,,
5594,,
5595,,
5596,,
5597,,
5598,,
5599,,
5600,,
5601,,
5602,,
5603,,
5604,,
5605,,
5606,,
5607,,
5608,,
5609,,
5610,,
5611,,
5612,,
5613,,
5614,,
5615,,
5616,,
5617,,
5618,,
5619,,
5620,,
5621,,
5622,,
5623,,
5624,,
5625,,
5626,,
5627,,
5628,,
5629,,
5630,,
5631,,
5632,,
5633,,
5634,,
5635,,
5636,,
5637,,
5638,,
5639,,
5640,,
5641,,
5642,,
5643,,
5644,,
5645,,
5646,,
5647,,
5648,,
5649,,
5650,,
5651,,
5652,,
5653,,
5654,,
5655,,
5656,,
5657,,
5658,,
5659,,
5660,,
5661,,
5662,,
5663,,
5664,,
5665,,
5666,,
5667,,
5668,,
5669,,
5670,,
5671,,
5672,,
5673,,
5674,,
5675,,
5676,,
5677,,
5678,,
5679,,
5680,,
5681,,
5682,,
5683,,
5684,,
5685,,
5686,,
5687,,
5688,,
5689,,
5690,,
5691,,
5692,,
5693,,
5694,,
5695,,
5696,,
5697,,
5698,,
5699,,
5700,,
5701,,
5702,,
5703,,
5704,,
5705,,
5706,,
5707,,
5708,,
5709,,
5710,,
5711,,
5712,,
5713,,
5714,,
5715,,
5716,,
5717,,
5718,,
5719,,
5720,,
5721,,
5722,,
5723,,
5724,,
5725,,
5726,,
5727,,
5728,,
5729,,
5730,,
5731,,
5732,,
5733,,
5734,,
5735,,
5736,,
5737,,
5738,,
5739,,
5740,,
5741,,
5742,,
5743,,
5744,,
5745,,
5746,,
5747,,
5748,,
5749,,
5750,,
5751,,
5752,,
5753,,
5754,,
5755,,
5756,,
5757,,
5758,,
5759,,
5760,,
5761,,
5762,,
5763,,
5764,,
5765,,
5766,,
5767,,
5768,,
5769,,
5770,,
5771,,
5772,,
5773,upper limb,
5774,upper limb,
5775,upper limb,
5776,upper limb,
5777,upper limb,
5778,upper limb,
5779,upper limb,
5780,upper limb,
5781,upper limb,
5782,upper limb,
5783,upper limb,
5784,upper limb,
5785,upper limb,
5786,upper limb,
5787,upper limb,
5788,upper limb,
5789,upper limb,
5790,upper limb,
5791,upper limb,
5792,upper limb,
5793,upper limb,
5794,upper limb,
5795,upper limb,
5796,upper limb,
5797,upper limb,
5798,upper limb,
5799,upper limb,
5800,upper limb,
5801,upper limb,
5802,upper limb,
5803,,
5804,,
5805,,
5806,,
5807,,
5808,,
5809,,
5810,,
5811,,
5812,,
5813,,
5814,,
5815,,
5816,,
5817,,
5818,,
5819,,
5820,,
5821,,
5822,,
5823,,
5824,,
5825,,
5826,,
5827,,
5828,,
5829,,
5830,,
5831,,
5832,,
5833,,
5834,,
5835,,
5836,,
5837,,
5838,,
5839,,
5840,,
5841,,
5842,,
5843,,
5844,,
5845,,
5846,,
5847,,
5848,,
5849,,
5850,,
5851,,
5852,,
5853,,
5854,,
5855,,
5856,,
5857,,
5858,,
5859,,
5860,,
5861,,
5862,,
5863,,
5864,,
5865,,
5866,,
5867,,
5868,,
5869,,
5870,,
5871,,
5872,,
5873,,
5874,,
5875,,
5876,,
5877,,
5878,,
5879,,
5880,,
5881,,
5882,,
5883,,
5884,,
5885,,
5886,,
5887,,
5888,,
5889,,
5890,,
5891,,
5892,,
5893,,
5894,,
5895,,
5896,,
5897,,
5898,,
5899,,
5900,,
5901,,
5902,,
5903,,
5904,,
5905,,
5906,,
5907,,
5908,,
5909,,
5910,,
5911,,
5912,,
5913,,
5914,,
5915,left diaphragm,
5916,left diaphragm,
5917,left diaphragm,
5918,left diaphragm,
5919,left diaphragm,
5920,left diaphragm,
5921,left diaphragm,
5922,left diaphragm,
5923,left diaphragm,
5924,left diaphragm,
5925,left diaphragm,
5926,left diaphragm,
5927,left diaphragm,
5928,left diaphragm,
5929,left diaphragm,
5930,left diaphragm,
5931,left diaphragm,
5932,left diaphragm,
5933,left diaphragm,
5934,left diaphragm,
5935,left diaphragm,
5936,left diaphragm,
5937,left diaphragm,
5938,left diaphragm,
5939,left diaphragm,
5940,left diaphragm,
5941,left diaphragm,
5942,left diaphragm,
5943,left diaphragm,
5944,left diaphragm,
5945,,
5946,,
5947,,
5948,,
5949,,
5950,,
5951,,
5952,,
5953,,
5954,,
5955,,
5956,,
5957,,
5958,,
5959,,
5960,,
5961,,
5962,,
5963,,
5964,,
5965,,
5966,,
5967,,
5968,,
5969,,
5970,,
5971,,
5972,,
5973,,
5974,,
5975,,
5976,,
5977,,
5978,,
5979,,
5980,,
5981,,
5982,,
5983,,
5984,,
5985,,
5986,,
5987,,
5988,,
5989,,
5990,,
5991,,
5992,,
5993,,
5994,,
5995,,
5996,,
5997,,
5998,,
5999,,
6000,,
6001,,
6002,,
6003,,
6004,,
6005,,
6006,,
6007,,
6008,,
6009,,
6010,,
6011,,
6012,,
6013,,
6014,,
6015,,
6016,,
6017,,
6018,,
6019,,
6020,,
6021,,
6022,,
6023,,
6024,,
6025,,
6026,,
6027,,
6028,,
6029,,
6030,,
6031,,
6032,,
6033,,
6034,,
6035,,
6036,,
6037,,
6038,,
6039,,
6040,,
6041,,
6042,,
6043,,
6044,,
6045,,
6046,,
6047,,
6048,,
6049,,
6050,,
6051,,
6052,,
6053,,
6054,,
6055,,
6056,,
6057,,
6058,,
6059,,
6060,humerus,
6061,humerus,
6062,humerus,
6063,humerus,
6064,humerus,
6065,humerus,
6066,humerus,
6067,humerus,
6068,humerus,
6069,humerus,
6070,humerus,
6071,humerus,
6072,humerus,
6073,humerus,
6074,humerus,
6075,humerus,
6076,humerus,
6077,humerus,
6078,humerus,
6079,humerus,
6080,humerus,
6081,humerus,
6082,humerus,
6083,humerus,
6084,humerus,
6085,humerus,
6086,humerus,
6087,humerus,
6088,humerus,
6089,humerus,
6090,,
6091,,
6092,,
6093,,
6094,,
6095,,
6096,,
6097,,
6098,,
6099,,
6100,,
6101,,
6102,,
6103,,
6104,,
6105,,
6106,,
6107,upper limb,
6108,upper limb,
6109,upper limb,
6110,upper limb,
6111,upper limb,
6112,upper limb,
6113,upper limb,
6114,upper limb,
6115,upper limb,
6116,upper limb,
6117,upper limb,
6118,upper limb,
6119,upper limb,
6120,upper limb,
6121,upper limb,
6122,upper limb,
6123,upper limb,
6124,upper limb,
6125,upper limb,
6126,upper limb,
6127,upper limb,
6128,upper limb,
6129,upper limb,
6130,upper limb,
6131,upper limb,
6132,upper limb,
6133,upper limb,
6134,upper limb,
6135,upper limb,
6136,upper limb,
6137,,
6138,,
6139,,
6140,,
6141,,
6142,,
6143,,
6144,,
6145,,
6146,,
6147,,
6148,,
6149,,
6150,,
6151,,
6152,,
6153,,
6154,,
6155,,
6156,,
6157,,
6158,,
6159,,
6160,,
6161,,
6162,,
6163,,
6164,,
6165,,
6166,,
6167,,
6168,,
6169,,
6170,,
6171,,
6172,,
6173,,
6174,,
6175,,
6176,,
6177,,
6178,,
6179,,
6180,,
6181,,
6182,,
6183,,
6184,,
6185,,
6186,,
6187,hand,
6188,hand,
6189,hand,
6190,hand,
6191,hand,
6192,hand,
6193,hand,
6194,hand,
6195,hand,
6196,hand,
6197,hand,
6198,hand,
6199,,
6200,,
6201,hand,
6202,hand,
6203,,
6204,,
6205,hand,
6206,hand,
6207,,
6208,,
6209,hand,
6210,hand,
6211,hand,
6212,hand,
6213,,
6214,,
6215,,
6216,,
6217,,
6218,,
6219,,
6220,,
6221,,
6222,,
6223,,
6224,,
6225,,
6226,,
6227,,
6228,,
6229,,
6230,,
6231,,
6232,,
6233,,
6234,,
6235,,
6236,,
6237,,
6238,,
6239,,
6240,,
6241,,
6242,,
6243,,
6244,,
6245,,
6246,,
6247,,
6248,,
6249,,
6250,,
6251,,
6252,,
6253,,
6254,,
6255,,
6256,,
6257,,
6258,,
6259,,
6260,,
6261,,
6262,,
6263,,
6264,,
6265,,
6266,,
6267,upper limb,
6268,upper limb,
6269,upper limb,
6270,upper limb,
6271,upper limb,
6272,upper limb,
6273,upper limb,
6274,upper limb,
6275,upper limb,
6276,upper limb,
6277,upper limb,
6278,upper limb,
6279,upper limb,
6280,upper limb,
6281,upper limb,
6282,upper limb,
6283,upper limb,
6284,upper limb,
6285,upper limb,
6286,upper limb,
6287,upper limb,
6288,upper limb,
6289,upper limb,
6290,upper limb,
6291,upper limb,
6292,upper limb,
6293,upper limb,
6294,upper limb,
6295,upper limb,
6296,upper limb,
6297,,
6298,,
6299,,
6300,,
6301,,
6302,,
6303,,
6304,,
6305,,
6306,,
6307,,
6308,,
6309,,
6310,,
6311,,
6312,,
6313,,
6314,,
6315,,
6316,,
6317,,
6318,,
6319,,
6320,,
6321,,
6322,,
6323,,
6324,,
6325,,
6326,,
6327,,
6328,,
6329,,
6330,,
6331,,
6332,,
6333,,
6334,,
6335,,
6336,,
6337,,
6338,,
6339,,
6340,,
6341,,
6342,,
6343,,
6344,,
6345,,
6346,,
6347,,
6348,,
6349,,
6350,,
6351,,
6352,,
6353,,
6354,,
6355,,
6356,,
6357,,
6358,,
6359,,
6360,,
6361,,
6362,,
6363,,
6364,,
6365,,
6366,,
6367,,
6368,,
6369,,
6370,,
6371,,
6372,,
6373,,
6374,,
6375,,
6376,,
6377,,
6378,,
6379,,
6380,,
6381,,
6382,,
6383,,
6384,,
6385,,
6386,,
6387,,
6388,,
6389,,
6390,,
6391,,
6392,,
6393,,
6394,,
6395,,
6396,,
6397,,
6398,,
6399,,
6400,,
6401,,
6402,,
6403,,
6404,,
6405,,
6406,,
6407,,
6408,,
6409,,
6410,,
6411,,
6412,,
6413,,
6414,,
6415,,
6416,,
6417,,
6418,,
6419,,
6420,,
6421,,
6422,,
6423,,
6424,,
6425,,
6426,,
6427,,
6428,,
6429,,
6430,,
6431,,
6432,,
6433,,
6434,,
6435,,
6436,,
6437,,
6438,,
6439,,
6440,,
6441,,
6442,,
6443,,
6444,,
6445,,
6446,,
6447,,
6448,,
6449,,
6450,,
6451,,
6452,,
6453,,
6454,,
6455,,
6456,,
6457,,
6458,,
6459,,
6460,,
6461,,
6462,,
6463,,
6464,,
6465,,
6466,,
6467,,
6468,,
6469,,
6470,,
6471,,
6472,,
6473,,
6474,,
6475,4 chambers view,
6476,4 chambers view,
6477,4 chambers view,
6478,4 chambers view,
6479,4 chambers view,
6480,4 chambers view,
6481,4 chambers view,
6482,4 chambers view,
6483,4 chambers view,
6484,4 chambers view,
6485,4 chambers view,
6486,4 chambers view,
6487,4 chambers view,
6488,4 chambers view,
6489,4 chambers view,
6490,4 chambers view,
6491,4 chambers view,
6492,4 chambers view,
6493,4 chambers view,
6494,4 chambers view,
6495,4 chambers view,
6496,4 chambers view,
6497,4 chambers view,
6498,4 chambers view,
6499,4 chambers view,
6500,4 chambers view,
6501,4 chambers view,
6502,4 chambers view,
6503,4 chambers view,
6504,4 chambers view,
6505,,
6506,,
6507,,
6508,,
6509,,
6510,,
6511,,
6512,,
6513,,
6514,,
6515,,
6516,,
6517,,
6518,,
6519,,
6520,,
6521,,
6522,,
6523,,
6524,,
6525,,
6526,,
6527,,
6528,,
6529,,
6530,,
6531,,
6532,,
6533,,
6534,,
6535,,
6536,,
6537,,
6538,,
6539,,
6540,,
6541,,
6542,,
6543,,
6544,,
6545,,
6546,,
6547,,
6548,,
6549,,
6550,,
6551,,
6552,,
6553,,
6554,,
6555,,
6556,,
6557,,
6558,,
6559,,
6560,,
6561,,
6562,,
6563,,
6564,,
6565,,
6566,,
6567,,
6568,,
6569,,
6570,,
6571,,
6572,,
6573,,
6574,,
6575,,
6576,,
6577,,
6578,,
6579,,
6580,,
6581,,
6582,,
6583,,
6584,,
6585,,
6586,,
6587,,
6588,,
6589,,
6590,,
6591,,
6592,,
6593,,
6594,,
6595,,
6596,,
6597,4 chambers view with doppler,
6598,4 chambers view with doppler,
6599,4 chambers view with doppler,
6600,4 chambers view with doppler,
6601,4 chambers view with doppler,
6602,4 chambers view with doppler,
6603,4 chambers view with doppler,
6604,4 chambers view with doppler,
6605,4 chambers view with doppler,
6606,4 chambers view with doppler,
6607,4 chambers view with doppler,
6608,4 chambers view with doppler,
6609,4 chambers view with doppler,
6610,4 chambers view with doppler,
6611,4 chambers view with doppler,
6612,4 chambers view with doppler,
6613,4 chambers view with doppler,
6614,4 chambers view with doppler,
6615,4 chambers view with doppler,
6616,4 chambers view with doppler,
6617,4 chambers view with doppler,
6618,4 chambers view with doppler,
6619,4 chambers view with doppler,
6620,4 chambers view with doppler,
6621,4 chambers view with doppler,
6622,4 chambers view with doppler,
6623,4 chambers view with doppler,
6624,4 chambers view with doppler,
6625,4 chambers view with doppler,
6626,4 chambers view with doppler,
6627,,
6628,,
6629,,
6630,,
6631,,
6632,,
6633,,
6634,,
6635,,
6636,,
6637,,
6638,,
6639,,
6640,,
6641,,
6642,,
6643,,
6644,,
6645,,
6646,,
6647,,
6648,,
6649,,
6650,,
6651,,
6652,,
6653,,
6654,,
6655,,
6656,,
6657,,
6658,,
6659,pulmonary veins,
6660,pulmonary veins,
6661,pulmonary veins,
6662,pulmonary veins,
6663,pulmonary veins,
6664,pulmonary veins,
6665,pulmonary veins,
6666,pulmonary veins,
6667,pulmonary veins,
6668,pulmonary veins,
6669,pulmonary veins,
6670,pulmonary veins,
6671,pulmonary veins,
6672,pulmonary veins,
6673,pulmonary veins,
6674,pulmonary veins,
6675,pulmonary veins,
6676,pulmonary veins,
6677,pulmonary veins,
6678,pulmonary veins,
6679,pulmonary veins,
6680,pulmonary veins,
6681,pulmonary veins,
6682,pulmonary veins,
6683,pulmonary veins,
6684,pulmonary veins,
6685,pulmonary veins,
6686,pulmonary veins,
6687,pulmonary veins,
6688,pulmonary veins,
6689,,
6690,,
6691,,
6692,,
6693,,
6694,,
6695,,
6696,,
6697,,
6698,,
6699,,
6700,,
6701,,
6702,,
6703,,
6704,pulmonary veins,
6705,pulmonary veins,
6706,pulmonary veins,
6707,pulmonary veins,
6708,pulmonary veins,
6709,pulmonary veins,
6710,pulmonary veins,
6711,pulmonary veins,
6712,pulmonary veins,
6713,pulmonary veins,
6714,pulmonary veins,
6715,pulmonary veins,
6716,pulmonary veins,
6717,pulmonary veins,
6718,pulmonary veins,
6719,pulmonary veins,
6720,pulmonary veins,
6721,pulmonary veins,
6722,pulmonary veins,
6723,pulmonary veins,
6724,pulmonary veins,
6725,pulmonary veins,
6726,pulmonary veins,
6727,pulmonary veins,
6728,pulmonary veins,
6729,pulmonary veins,
6730,pulmonary veins,
6731,pulmonary veins,
6732,pulmonary veins,
6733,pulmonary veins,
6734,,
6735,,
6736,,
6737,,
6738,,
6739,,
6740,,
6741,,
6742,,
6743,,
6744,,
6745,,
6746,,
6747,,
6748,,
6749,,
6750,,
6751,,
6752,,
6753,,
6754,,
6755,,
6756,,
6757,,
6758,,
6759,,
6760,,
6761,,
6762,,
6763,,
6764,,
6765,,
6766,,
6767,,
6768,,
6769,,
6770,,
6771,,
6772,,
6773,,
6774,,
6775,,
6776,,
6777,,
6778,,
6779,,
6780,,
6781,,
6782,,
6783,,
6784,,
6785,,
6786,,
6787,,
6788,,
6789,,
6790,,
6791,,
6792,,
6793,,
6794,,
6795,,
6796,,
6797,,
6798,,
6799,,
6800,,
6801,,
6802,,
6803,,
6804,,
6805,,
6806,,
6807,,
6808,,
6809,,
6810,,
6811,,
6812,,
6813,,
6814,,
6815,,
6816,,
6817,,
6818,,
6819,,
6820,,
6821,,
6822,,
6823,,
6824,,
6825,,
6826,,
6827,,
6828,,
6829,,
6830,,
6831,,
6832,,
6833,,
6834,,
6835,,
6836,,
6837,,
6838,,
6839,,
6840,,
6841,,
6842,,
6843,,
6844,,
6845,,
6846,,
6847,,
6848,,
6849,,
6850,,
6851,,
6852,,
6853,,
6854,,
6855,,
6856,,
6857,,
6858,,
6859,,
6860,,
6861,,
6862,,
6863,,
6864,,
6865,,
6866,,
6867,,
6868,,
6869,,
6870,,
6871,,
6872,,
6873,,
6874,,
6875,,
6876,,
6877,,
6878,,
6879,,
6880,,
6881,,
6882,,
6883,,
6884,,
6885,,
6886,,
6887,,
6888,,
6889,,
6890,,
6891,,
6892,,
6893,,
6894,,
6895,,
6896,,
6897,,
6898,,
6899,,
6900,,
6901,,
6902,,
6903,,
6904,,
6905,,
6906,,
6907,,
6908,,
6909,,
6910,,
6911,,
6912,,
6913,,
6914,,
6915,,
6916,,
6917,,
6918,,
6919,,
6920,,
6921,,
6922,,
6923,,
6924,,
6925,,
6926,,
6927,,
6928,,
6929,,
6930,,
6931,,
6932,,
6933,,
6934,,
6935,,
6936,,
6937,,
6938,,
6939,,
6940,,
6941,,
6942,,
6943,,
6944,,
6945,,
6946,,
6947,,
6948,,
6949,,
6950,,
6951,,
6952,,
6953,,
6954,,
6955,,
6956,,
6957,,
6958,,
6959,,
6960,,
6961,,
6962,,
6963,,
6964,,
6965,,
6966,,
6967,,
6968,,
6969,,
6970,,
6971,,
6972,,
6973,,
6974,,
6975,,
6976,,
6977,,
6978,,
6979,,
6980,,
6981,,
6982,,
6983,,
6984,,
6985,,
6986,,
6987,,
6988,,
6989,,
6990,,
6991,,
6992,,
6993,,
6994,,
6995,,
6996,,
6997,,
6998,,
6999,,
7000,,
7001,,
7002,,
7003,,
7004,,
7005,,
7006,,
7007,,
7008,,
7009,,
7010,,
7011,,
7012,,
7013,,
7014,,
7015,,
7016,,
7017,,
7018,,
7019,,
7020,,
7021,,
7022,,
7023,,
7024,,
7025,,
7026,,
7027,,
7028,,
7029,,
7030,,
7031,,
7032,,
7033,,
7034,,
7035,,
7036,,
7037,,
7038,,
7039,,
7040,,
7041,,
7042,,
7043,,
7044,,
7045,,
7046,,
7047,,
7048,,
7049,,
7050,,
7051,,
7052,,
7053,,
7054,,
7055,,
7056,,
7057,,
7058,,
7059,,
7060,,
7061,,
7062,,
7063,,
7064,,
7065,,
7066,,
7067,,
7068,,
7069,,
7070,,
7071,,
7072,,
7073,,
7074,,
7075,,
7076,,
7077,,
7078,,
7079,,
7080,,
7081,,
7082,,
7083,,
7084,,
7085,,
7086,,
7087,,
7088,,
7089,,
7090,,
7091,,
7092,,
7093,,
7094,,
7095,,
7096,,
7097,,
7098,,
7099,,
7100,,
7101,,
7102,,
7103,,
7104,,
7105,,
7106,,
7107,,
7108,,
7109,,
7110,,
7111,,
7112,,
7113,,
7114,,
7115,,
7116,,
7117,,
7118,,
7119,,
7120,,
7121,,
7122,,
7123,,
7124,,
7125,,
7126,,
7127,,
7128,,
7129,,
7130,,
7131,,
7132,,
7133,,
7134,,
7135,,
7136,,
7137,,
7138,,
7139,,
7140,,
7141,,
7142,,
7143,,
7144,,
7145,,
7146,,
7147,,
7148,,
7149,,
7150,,
7151,,
7152,,
7153,,
7154,,
7155,,
7156,,
7157,,
7158,,
7159,,
7160,,
7161,,
7162,,
7163,,
7164,,
7165,,
7166,,
7167,,
7168,,
7169,,
7170,,
7171,,
7172,,
7173,,
7174,,
7175,,
7176,,
7177,,
7178,,
7179,cord insertion on placenta,
7180,cord insertion on placenta,
7181,cord insertion on placenta,
7182,cord insertion on placenta,
7183,cord insertion on placenta,
7184,cord insertion on placenta,
7185,cord insertion on placenta,
